date,me_net_value,me_gross_value,benchmark_value,me_drawdown_pct,benchmark_drawdown_pct
2016-06-17,106.386,107.8874,115.8479,-0.257,-1.792
2016-06-20,106.632,108.1368,116.5621,-0.026,-1.186
2016-06-21,105.7713,107.2641,116.7889,-0.833,-0.994
2016-06-22,104.8551,106.3349,116.7221,-1.692,-1.051
2016-06-23,105.9113,107.406,117.8595,-0.702,-0.087
2016-06-24,104.4941,105.9688,114.5365,-2.031,-2.904
2016-06-27,103.632,105.0946,113.5666,-2.839,-3.726
2016-06-28,104.5285,106.0037,114.9938,-1.999,-2.516
2016-06-29,105.3263,106.8127,116.2033,-1.251,-1.491
2016-06-30,106.4155,107.9173,117.1661,-0.229,-0.674
2016-07-01,106.6215,108.3429,117.4572,-0.036,-0.428
2016-07-05,106.105,107.818,116.8839,-0.521,-0.914
2016-07-06,106.475,108.194,117.1956,-0.174,-0.649
2016-07-07,106.0391,107.7511,116.9911,-0.582,-0.823
2016-07-08,107.1836,108.9141,118.2208,0.0,0.0
2016-07-11,107.1951,108.9257,118.5318,0.0,0.0
2016-07-12,107.5956,109.3327,119.0056,0.0,0.0
2016-07-13,107.5477,109.2841,119.0668,-0.044,0.0
2016-07-14,107.8205,109.5613,119.4803,0.0,0.0
2016-07-15,107.681,109.4195,119.1566,-0.129,-0.271
2016-07-18,107.9707,109.7139,119.3966,0.0,-0.07
2016-07-19,107.8251,109.5659,119.1941,-0.135,-0.24
2016-07-20,107.9667,109.7098,119.5287,-0.004,0.0
2016-07-21,107.9211,109.6635,119.3805,-0.046,-0.124
2016-07-22,107.9767,109.7199,119.6472,0.0,0.0
2016-07-25,107.7472,109.4868,119.4233,-0.213,-0.187
2016-07-26,107.8769,109.6186,119.5154,-0.092,-0.11
2016-07-27,108.1715,109.9179,119.7389,0.0,0.0
2016-07-28,108.2493,109.997,119.7594,0.0,0.0
2016-07-29,108.6304,110.3842,120.2322,0.0,0.0
2016-08-01,108.0769,109.8218,119.9123,-0.509,-0.266
2016-08-02,107.2751,109.007,119.4705,-1.248,-0.634
2016-08-03,107.5412,109.2774,119.5673,-1.003,-0.553
2016-08-04,107.8754,109.617,119.8291,-0.695,-0.335
2016-08-05,108.1003,109.8456,120.1736,-0.488,-0.049
2016-08-08,108.237,109.9845,120.2443,-0.362,0.0
2016-08-09,108.4196,110.17,120.5996,-0.194,0.0
2016-08-10,108.411,110.1613,120.5841,-0.202,-0.013
2016-08-11,108.592,110.3452,120.9004,-0.035,0.0
2016-08-12,108.5758,110.3287,120.8681,-0.05,-0.027
2016-08-15,108.5937,110.3469,121.0842,-0.034,0.0
2016-08-16,108.3994,110.1495,120.7188,-0.213,-0.302
2016-08-17,108.416,110.1663,120.8718,-0.197,-0.175
2016-08-18,108.6594,110.4137,121.1707,0.0,0.0
2016-08-19,108.3913,110.1412,120.839,-0.247,-0.274
2016-08-22,108.4326,110.1832,120.8695,-0.209,-0.249
2016-08-23,108.5272,110.2794,121.0558,-0.122,-0.095
2016-08-24,108.1884,109.9351,120.7557,-0.433,-0.342
2016-08-25,108.0944,109.8395,120.6191,-0.52,-0.455
2016-08-26,107.8652,109.6067,120.2301,-0.731,-0.776
2016-08-29,108.1547,109.9008,120.7331,-0.465,-0.361
2016-08-30,107.9801,109.7235,120.5328,-0.625,-0.526
2016-08-31,107.7322,109.4715,120.2534,-0.853,-0.757
2016-09-01,107.9298,109.6723,120.4666,-0.672,-0.581
2016-09-02,108.3715,110.1212,120.901,-0.265,-0.223
2016-09-06,109.2866,111.051,121.4526,0.0,0.0
2016-09-07,109.2921,111.0566,121.4874,0.0,0.0
2016-09-08,109.0839,110.8451,121.1569,-0.19,-0.272
2016-09-09,107.5142,109.25,119.2061,-1.627,-1.878
2016-09-12,108.1116,109.8571,120.1111,-1.08,-1.133
2016-09-13,107.169,108.8993,118.6744,-1.943,-2.315
2016-09-14,107.3217,109.0544,118.7277,-1.803,-2.272
2016-09-15,107.9228,109.6652,119.4951,-1.253,-1.64
2016-09-16,107.6776,109.4161,119.086,-1.477,-1.977
2016-09-19,107.7653,109.5051,119.2315,-1.397,-1.857
2016-09-20,107.8852,109.627,119.3217,-1.287,-1.783
2016-09-21,108.7338,110.4893,120.477,-0.511,-0.832
2016-09-22,109.1953,110.9583,121.1126,-0.089,-0.309
2016-09-23,108.8322,110.5893,120.5743,-0.421,-0.752
2016-09-26,108.4025,110.1526,120.0325,-0.814,-1.198
2016-09-27,108.849,110.6064,120.536,-0.405,-0.783
2016-09-28,109.1017,110.8631,121.0153,-0.174,-0.389
2016-09-29,108.532,110.2843,120.2768,-0.695,-0.997
2016-09-30,108.9652,110.7244,120.7348,-0.299,-0.62
2016-10-03,108.6333,110.6084,120.5151,-0.603,-0.8
2016-10-04,108.091,110.0562,120.0435,-1.099,-1.189
2016-10-05,108.3333,110.303,120.3362,-0.877,-0.948
2016-10-06,108.2342,110.202,120.2726,-0.968,-1.0
2016-10-07,108.0988,110.0642,119.9819,-1.092,-1.239
2016-10-10,108.4667,110.4388,120.2587,-0.755,-1.011
2016-10-11,107.8702,109.8314,119.2197,-1.301,-1.867
2016-10-12,107.8574,109.8184,119.2785,-1.313,-1.818
2016-10-13,107.7028,109.661,119.0858,-1.454,-1.977
2016-10-14,107.7371,109.6959,119.0411,-1.423,-2.014
2016-10-17,107.6741,109.6318,118.9576,-1.48,-2.082
2016-10-18,108.1903,110.1573,119.5816,-1.008,-1.569
2016-10-19,108.3226,110.292,119.8293,-0.887,-1.365
2016-10-20,108.1739,110.1406,119.7125,-1.023,-1.461
2016-10-21,108.2247,110.1923,119.7342,-0.977,-1.443
2016-10-24,108.6291,110.6042,119.8852,-0.607,-1.319
2016-10-25,108.5573,110.531,119.7236,-0.672,-1.452
2016-10-26,108.4332,110.4047,119.3974,-0.786,-1.72
2016-10-27,108.2712,110.2397,119.0824,-0.934,-1.98
2016-10-28,108.0602,110.0249,118.8832,-1.127,-2.144
2016-10-31,108.1872,110.1542,118.9554,-1.011,-2.084
2016-11-01,108.1186,110.0843,118.5172,-1.074,-2.445
2016-11-02,107.8729,109.8342,118.0527,-1.299,-2.827
2016-11-03,107.1565,109.1047,117.8211,-1.954,-3.018
2016-11-04,107.1146,109.062,117.6193,-1.992,-3.184
2016-11-07,108.1758,110.1426,119.0166,-1.021,-2.034
2016-11-08,108.4243,110.3956,119.2257,-0.794,-1.862
2016-11-09,108.4459,110.4176,119.1051,-0.774,-1.961
2016-11-10,107.8487,109.8096,118.8618,-1.321,-2.161
2016-11-11,107.3915,109.344,118.445,-1.739,-2.504
2016-11-14,106.9726,108.9175,118.1304,-2.122,-2.763
2016-11-15,107.7166,109.675,118.8102,-1.442,-2.204
2016-11-16,107.9099,109.8718,118.5852,-1.265,-2.389
2016-11-17,108.0561,110.0207,118.7691,-1.131,-2.237
2016-11-18,107.8742,109.8355,118.3721,-1.297,-2.564
2016-11-21,108.2863,110.2551,118.9306,-0.92,-2.105
2016-11-22,108.6068,110.5815,119.1734,-0.627,-1.905
2016-11-23,108.249,110.2171,118.9887,-0.954,-2.057
2016-11-25,108.3103,110.2795,119.2949,-0.898,-1.805
2016-11-28,108.2656,110.234,119.0841,-0.939,-1.978
2016-11-29,108.3606,110.3307,119.309,-0.852,-1.793
2016-11-30,108.1668,110.1334,119.0154,-1.03,-2.035
2016-12-01,107.821,109.7814,118.5888,-1.346,-2.386
2016-12-02,108.1112,110.0768,118.8516,-1.081,-2.17
2016-12-05,108.2979,110.2669,119.3755,-0.91,-1.738
2016-12-06,108.6008,110.5753,119.665,-0.633,-1.5
2016-12-07,109.3602,111.3485,120.7394,0.0,-0.616
2016-12-08,109.5336,111.525,120.7936,0.0,-0.571
2016-12-09,109.7392,111.7344,121.0329,0.0,-0.374
2016-12-12,109.564,111.5561,120.787,-0.16,-0.577
2016-12-13,110.0595,112.0605,121.4193,0.0,-0.056
2016-12-14,109.3459,111.334,120.3274,-0.648,-0.955
2016-12-15,109.3549,111.3431,120.4299,-0.64,-0.87
2016-12-16,109.2868,111.2738,120.3368,-0.702,-0.947
2016-12-19,109.4778,111.4682,120.5467,-0.529,-0.774
2016-12-20,109.6833,111.6775,120.8191,-0.342,-0.55
2016-12-21,109.9413,111.9402,120.7138,-0.107,-0.637
2016-12-22,110.0421,112.0428,120.5039,-0.016,-0.81
2016-12-23,110.6869,112.6993,120.6381,0.0,-0.699
2016-12-27,111.0089,113.0272,120.7332,0.0,-0.621
2016-12-28,111.1313,113.1518,120.4324,0.0,-0.868
2016-12-29,111.306,113.3297,120.679,0.0,-0.665
2016-12-30,110.9288,112.9457,120.645,-0.339,-0.693
2017-01-03,111.5528,113.8086,121.1606,0.0,-0.269
2017-01-04,112.6037,114.8808,121.7514,0.0,0.0
2017-01-05,112.1116,114.3787,122.1428,-0.437,0.0
2017-01-06,111.5618,113.8177,122.0894,-0.925,-0.044
2017-01-09,111.5127,113.7677,122.0065,-0.969,-0.112
2017-01-10,111.6645,113.9225,122.0295,-0.834,-0.093
2017-01-11,111.2155,113.4645,122.3762,-1.233,0.0
2017-01-12,111.3888,113.6413,122.3168,-1.079,-0.049
2017-01-13,111.6058,113.8626,122.4092,-0.886,0.0
2017-01-17,112.0057,114.2706,122.3215,-0.531,-0.072
2017-01-18,111.7488,114.0085,122.0425,-0.759,-0.3
2017-01-19,111.6475,113.9052,121.7733,-0.849,-0.519
2017-01-20,111.8284,114.0898,122.0665,-0.689,-0.28
2017-01-23,112.1294,114.3968,122.2008,-0.421,-0.17
2017-01-24,112.2582,114.5282,122.5394,-0.307,0.0
2017-01-25,112.6962,114.9751,123.068,0.0,0.0
2017-01-26,112.7526,115.0326,122.9694,0.0,-0.08
2017-01-27,112.7402,115.02,122.8947,-0.011,-0.141
2017-01-30,112.3437,114.6155,122.4212,-0.363,-0.525
2017-01-31,112.7349,115.0146,122.5783,-0.016,-0.398
2017-02-01,112.9661,115.2505,122.5845,0.0,-0.393
2017-02-02,113.1936,115.4825,122.6671,0.0,-0.326
2017-02-03,113.6176,115.9151,123.1591,0.0,0.0
2017-02-06,113.7098,116.0092,123.0581,0.0,-0.082
2017-02-07,113.8509,116.1532,123.1214,0.0,-0.031
2017-02-08,114.0848,116.3918,123.3954,0.0,0.0
2017-02-09,113.9009,116.2041,123.6141,-0.161,0.0
2017-02-10,114.1398,116.4479,123.9387,0.0,0.0
2017-02-13,114.3883,116.7015,124.2504,0.0,0.0
2017-02-14,114.5929,116.9102,124.3368,0.0,0.0
2017-02-15,114.9167,117.2405,124.6572,0.0,0.0
2017-02-16,115.0161,117.3419,124.728,0.0,0.0
2017-02-17,115.1959,117.5253,124.8089,0.0,0.0
2017-02-21,115.9489,118.2935,125.2487,0.0,0.0
2017-02-22,115.9859,118.3313,125.2604,0.0,0.0
2017-02-23,116.3322,118.6846,125.4047,0.0,0.0
2017-02-24,116.41,118.764,125.4402,0.0,0.0
2017-02-27,116.4108,118.7648,125.3927,0.0,-0.038
2017-02-28,116.2286,118.5789,125.1169,-0.157,-0.258
2017-03-01,117.1061,119.4742,125.9362,0.0,0.0
2017-03-02,116.6488,119.0077,125.3222,-0.39,-0.488
2017-03-03,116.9748,119.3402,125.5126,-0.112,-0.336
2017-03-06,116.7827,119.1443,125.2597,-0.276,-0.537
2017-03-07,116.2803,118.6317,124.9567,-0.705,-0.778
2017-03-08,115.5423,117.8788,124.5821,-1.335,-1.075
2017-03-09,115.662,118.0009,124.5178,-1.233,-1.126
2017-03-10,115.5323,117.8685,125.0291,-1.344,-0.72
2017-03-13,116.3098,118.6618,125.1057,-0.68,-0.66
2017-03-14,116.0923,118.4399,124.7469,-0.866,-0.944
2017-03-15,117.0632,119.4304,125.8877,-0.037,-0.039
2017-03-16,116.7138,119.074,125.8813,-0.335,-0.044
2017-03-17,116.2337,118.5842,125.8686,-0.745,-0.054
2017-03-20,116.0366,118.3831,125.9724,-0.913,0.0
2017-03-21,115.7114,118.0513,125.2466,-1.191,-0.576
2017-03-22,115.5755,117.9127,125.4633,-1.307,-0.404
2017-03-23,115.4241,117.7582,125.4452,-1.436,-0.419
2017-03-24,114.9532,117.2778,125.5116,-1.838,-0.366
2017-03-27,115.5975,117.9351,125.5679,-1.288,-0.321
2017-03-28,115.933,118.2774,125.9378,-1.002,-0.028
2017-03-29,116.1461,118.4947,126.141,-0.82,0.0
2017-03-30,116.0426,118.3892,126.0944,-0.908,-0.037
2017-03-31,116.2014,118.5512,125.9278,-0.773,-0.169
2017-04-03,116.4326,119.0252,126.0429,-0.575,-0.078
2017-04-04,116.4012,118.9931,126.0351,-0.602,-0.084
2017-04-05,116.1942,118.7814,125.8134,-0.779,-0.26
2017-04-06,116.5792,119.175,125.9625,-0.45,-0.142
2017-04-07,116.4648,119.058,125.7809,-0.548,-0.285
2017-04-10,116.557,119.1523,125.8453,-0.469,-0.234
2017-04-11,116.7448,119.3442,126.0153,-0.309,-0.1
2017-04-12,116.6263,119.2232,125.9314,-0.41,-0.166
2017-04-13,116.2583,118.847,125.5313,-0.724,-0.483
2017-04-17,116.8694,119.4717,126.1383,-0.202,-0.002
2017-04-18,116.8064,119.4072,126.0092,-0.256,-0.105
2017-04-19,116.5933,119.1894,125.6948,-0.438,-0.354
2017-04-20,117.1808,119.79,126.2618,0.0,0.0
2017-04-21,117.0568,119.6633,126.1175,-0.106,-0.114
2017-04-24,117.8263,120.4498,127.1168,0.0,0.0
2017-04-25,118.1764,120.8077,127.4182,0.0,0.0
2017-04-26,118.2293,120.8618,127.37,0.0,-0.038
2017-04-27,118.5014,121.14,127.4114,0.0,-0.005
2017-04-28,118.553,121.1928,127.3697,0.0,-0.038
2017-05-01,119.2919,121.9481,127.5148,0.0,0.0
2017-05-02,119.6078,122.271,127.7706,0.0,0.0
2017-05-03,119.5911,122.254,127.5871,-0.014,-0.144
2017-05-04,119.7362,122.4023,127.6435,0.0,-0.099
2017-05-05,120.106,122.7803,128.1279,0.0,0.0
2017-05-08,120.9751,123.6688,127.9061,0.0,-0.173
2017-05-09,121.1634,123.8612,127.8007,0.0,-0.255
2017-05-10,121.4538,124.1581,127.9761,0.0,-0.119
2017-05-11,121.7954,124.5074,127.853,0.0,-0.215
2017-05-12,121.2703,123.9706,128.0604,-0.431,-0.053
2017-05-15,121.6333,124.3416,128.4889,-0.133,0.0
2017-05-16,121.6608,124.3698,128.6309,-0.111,0.0
2017-05-17,121.2813,123.9818,127.6453,-0.422,-0.766
2017-05-18,121.6717,124.3809,127.7247,-0.102,-0.704
2017-05-19,122.7366,125.4694,128.4301,0.0,-0.156
2017-05-22,124.0763,126.8391,128.706,0.0,0.0
2017-05-23,124.8373,127.617,128.7,0.0,-0.005
2017-05-24,125.7754,128.576,128.9802,0.0,0.0
2017-05-25,125.3368,128.1275,129.2302,-0.349,0.0
2017-05-26,124.855,127.6351,129.2321,-0.732,0.0
2017-05-30,124.6084,127.383,129.2023,-0.928,-0.023
2017-05-31,125.1932,127.9808,129.2055,-0.463,-0.021
2017-06-01,126.266,129.0774,129.8197,0.0,0.0
2017-06-02,127.2262,130.0591,130.3796,0.0,0.0
2017-06-05,128.2,131.0546,130.157,0.0,-0.171
2017-06-06,129.1308,132.0061,130.046,0.0,-0.256
2017-06-07,128.4198,131.2792,130.0735,-0.551,-0.235
2017-06-08,128.7817,131.6492,130.0292,-0.27,-0.269
2017-06-09,128.2546,131.1103,129.8033,-0.679,-0.442
2017-06-12,127.1994,130.0317,129.6786,-1.496,-0.538
2017-06-13,127.8957,130.7434,130.1628,-0.957,-0.166
2017-06-14,126.6339,129.4535,130.259,-1.934,-0.092
2017-06-15,126.0481,128.8547,129.8343,-2.387,-0.418
2017-06-16,126.3913,129.2056,130.0922,-2.121,-0.22
2017-06-19,127.2783,130.1123,130.5598,-1.435,0.0
2017-06-20,127.5685,130.409,130.0317,-1.21,-0.405
2017-06-21,127.6018,130.443,129.9927,-1.184,-0.434
2017-06-22,127.7862,130.6315,130.0735,-1.041,-0.373
2017-06-23,128.1806,131.0347,130.2414,-0.736,-0.244
2017-06-26,126.7362,129.5581,130.3909,-1.854,-0.129
2017-06-27,126.4515,129.2671,129.7381,-2.075,-0.629
2017-06-28,127.1649,129.9964,130.4527,-1.522,-0.082
2017-06-29,126.1668,128.9761,129.6183,-2.295,-0.721
2017-06-30,125.8558,128.6581,129.7237,-2.536,-0.64
2017-07-03,125.5528,128.6056,129.8639,-2.771,-0.533
2017-07-05,125.8462,128.9062,129.9669,-2.544,-0.454
2017-07-06,125.3193,128.3664,129.2238,-2.952,-1.023
2017-07-07,125.4102,128.4596,129.5682,-2.881,-0.76
2017-07-10,125.2423,128.2875,129.7273,-3.011,-0.638
2017-07-11,125.3408,128.3885,129.8283,-2.935,-0.56
2017-07-12,126.1956,129.2641,130.5892,-2.273,0.0
2017-07-13,126.201,129.2696,130.7587,-2.269,0.0
2017-07-14,126.3592,129.4316,131.2508,-2.146,0.0
2017-07-17,126.3677,129.4404,131.228,-2.14,-0.017
2017-07-18,126.8882,129.9735,131.4587,-1.737,0.0
2017-07-19,127.1102,130.2008,131.8828,-1.565,0.0
2017-07-20,128.5296,131.6547,132.0309,-0.466,0.0
2017-07-21,128.1631,131.2793,131.936,-0.749,-0.072
2017-07-24,128.4572,131.5806,131.8918,-0.522,-0.105
2017-07-25,128.0011,131.1135,131.8506,-0.875,-0.137
2017-07-26,128.1352,131.2508,132.1391,-0.771,0.0
2017-07-27,128.1631,131.2794,131.9374,-0.749,-0.153
2017-07-28,128.5071,131.6317,131.9722,-0.483,-0.126
2017-07-31,128.6263,131.7539,131.9854,-0.391,-0.116
2017-08-01,128.4847,131.6088,132.4865,-0.5,0.0
2017-08-02,128.4558,131.5792,132.48,-0.523,-0.005
2017-08-03,128.6262,131.7538,132.4502,-0.391,-0.027
2017-08-04,128.87,132.0034,132.5058,-0.202,0.0
2017-08-07,130.3154,133.484,132.6414,0.0,0.0
2017-08-08,130.2731,133.4406,132.3661,-0.033,-0.208
2017-08-09,130.0237,133.1853,132.2942,-0.224,-0.262
2017-08-10,129.1271,132.2668,131.2126,-0.912,-1.077
2017-08-11,130.0429,133.2049,131.3324,-0.209,-0.987
2017-08-14,132.2871,135.5036,132.0078,0.0,-0.478
2017-08-15,131.8626,135.0688,131.8681,-0.321,-0.583
2017-08-16,132.6669,135.8927,132.2236,0.0,-0.315
2017-08-17,131.6231,134.8235,131.1701,-0.787,-1.109
2017-08-18,131.1956,134.3856,131.1386,-1.109,-1.133
2017-08-21,130.8786,134.0609,131.2822,-1.348,-1.025
2017-08-22,131.7755,134.9796,131.8512,-0.672,-0.596
2017-08-23,131.8885,135.0953,131.8697,-0.587,-0.582
2017-08-24,132.2338,135.449,131.6764,-0.326,-0.728
2017-08-25,132.4978,135.7194,132.0246,-0.127,-0.465
2017-08-28,132.6498,135.8752,132.0539,-0.013,-0.443
2017-08-29,133.2125,136.4515,132.0413,0.0,-0.452
2017-08-30,133.4859,136.7316,132.2817,0.0,-0.271
2017-08-31,134.4734,137.7431,132.8419,0.0,0.0
2017-09-01,135.034,138.3173,132.9208,0.0,0.0
2017-09-05,133.3147,136.5562,132.5414,-1.273,-0.285
2017-09-06,134.1536,137.4155,132.826,-0.652,-0.071
2017-09-07,134.4796,137.7494,133.1856,-0.411,0.0
2017-09-08,133.2509,136.4909,133.0212,-1.32,-0.123
2017-09-11,133.5885,136.8367,133.6728,-1.07,0.0
2017-09-12,133.6471,136.8967,133.8072,-1.027,0.0
2017-09-13,132.8693,136.1,133.651,-1.603,-0.117
2017-09-14,130.9896,134.1746,133.7242,-2.995,-0.062
2017-09-15,132.3489,135.5669,133.8753,-1.988,0.0
2017-09-18,133.4056,136.6493,133.9753,-1.206,0.0
2017-09-19,133.2262,136.4656,134.0971,-1.339,0.0
2017-09-20,132.9531,136.1858,134.0357,-1.541,-0.046
2017-09-21,131.9667,135.1754,133.82,-2.271,-0.207
2017-09-22,132.0403,135.2509,133.8893,-2.217,-0.155
2017-09-25,132.5352,135.7578,133.7491,-1.85,-0.26
2017-09-26,132.3141,135.5313,133.667,-2.014,-0.321
2017-09-27,133.1906,136.4292,133.6908,-1.365,-0.303
2017-09-28,133.2276,136.467,133.8322,-1.338,-0.198
2017-09-29,133.4706,136.7159,134.1868,-1.158,0.0
2017-10-02,133.6425,137.1664,134.3914,-1.03,0.0
2017-10-03,133.8002,137.3282,134.679,-0.914,0.0
2017-10-04,133.763,137.2901,134.7338,-0.941,0.0
2017-10-05,134.29,137.8309,135.0253,-0.551,0.0
2017-10-06,134.2269,137.7661,134.8807,-0.598,-0.107
2017-10-09,134.8704,138.4266,134.8329,-0.121,-0.142
2017-10-10,135.1976,138.7625,135.2318,0.0,0.0
2017-10-11,135.5583,139.1326,135.469,0.0,0.0
2017-10-12,136.4602,140.0584,135.4067,0.0,-0.046
2017-10-13,137.1065,140.7216,135.7602,0.0,0.0
2017-10-16,137.3133,140.934,135.7643,0.0,0.0
2017-10-17,137.0878,140.7025,135.7322,-0.164,-0.024
2017-10-18,136.9919,140.604,135.7644,-0.234,0.0
2017-10-19,137.0173,140.6301,135.7057,-0.216,-0.043
2017-10-20,137.7198,141.3512,135.8319,0.0,0.0
2017-10-23,137.304,140.9244,135.6043,-0.302,-0.168
2017-10-24,136.7522,140.358,135.6382,-0.703,-0.143
2017-10-25,136.7888,140.3956,135.2314,-0.676,-0.442
2017-10-26,136.903,140.5129,135.1777,-0.593,-0.482
2017-10-27,137.7109,141.342,135.8689,-0.006,0.0
2017-10-30,138.2322,141.877,135.8082,0.0,-0.045
2017-10-31,139.0283,142.6941,135.9657,0.0,0.0
2017-11-01,139.6173,143.2987,136.1842,0.0,0.0
2017-11-02,140.1233,143.8181,136.3189,0.0,0.0
2017-11-03,140.6387,144.347,136.4948,0.0,0.0
2017-11-06,140.6838,144.3933,136.7111,0.0,0.0
2017-11-07,140.8267,144.54,136.6046,0.0,-0.078
2017-11-08,141.4643,145.1944,136.7496,0.0,0.0
2017-11-09,140.6646,144.3736,136.3302,-0.565,-0.307
2017-11-10,139.6182,143.2997,136.0071,-1.305,-0.543
2017-11-13,139.5009,143.1792,135.9562,-1.388,-0.58
2017-11-14,139.4392,143.1159,135.8576,-1.432,-0.652
2017-11-15,140.209,143.906,135.5491,-0.887,-0.878
2017-11-16,141.8428,145.5828,136.2532,0.0,-0.363
2017-11-17,141.4777,145.2082,136.1324,-0.257,-0.451
2017-11-20,142.288,146.0398,136.2158,0.0,-0.39
2017-11-21,142.728,146.4914,136.85,0.0,0.0
2017-11-22,143.1322,146.9063,137.0007,0.0,0.0
2017-11-24,143.3118,147.0906,137.2509,0.0,0.0
2017-11-27,145.6569,149.4975,137.009,0.0,-0.176
2017-11-28,146.5523,150.4166,137.727,0.0,0.0
2017-11-29,145.6672,149.5081,137.3833,-0.604,-0.25
2017-11-30,146.5268,150.3903,137.7595,-0.017,0.0
2017-12-01,147.6623,151.5559,137.7544,0.0,-0.004
2017-12-04,148.4052,152.3183,137.6024,0.0,-0.114
2017-12-05,148.6815,152.6019,137.429,0.0,-0.24
2017-12-06,152.4019,156.4204,137.3291,0.0,-0.312
2017-12-07,158.3052,162.4794,137.5114,0.0,-0.18
2017-12-08,156.5793,160.7079,137.9653,-1.09,0.0
2017-12-11,157.4675,161.6195,138.1684,-0.529,0.0
2017-12-12,158.1862,162.3572,138.2497,-0.075,0.0
2017-12-13,156.809,160.9436,138.5393,-0.945,0.0
2017-12-14,156.8606,160.9967,138.2059,-0.913,-0.241
2017-12-15,159.2341,163.4327,138.6747,0.0,0.0
2017-12-18,162.0226,166.2948,139.2587,0.0,0.0
2017-12-19,159.4964,163.7019,138.8012,-1.559,-0.329
2017-12-20,157.5851,161.7402,138.6467,-2.739,-0.439
2017-12-21,156.5058,160.6325,138.9341,-3.405,-0.233
2017-12-22,153.5127,157.5605,139.033,-5.252,-0.162
2017-12-26,157.1245,161.2675,139.0345,-3.023,-0.161
2017-12-27,156.8483,160.984,139.2819,-3.194,0.0
2017-12-28,155.103,159.1927,139.4059,-4.271,0.0
2017-12-29,155.0817,159.1709,139.3476,-4.284,-0.042
2018-01-02,155.8202,160.2493,139.8791,-3.828,0.0
2018-01-03,156.5992,161.0504,140.4572,-3.347,0.0
2018-01-04,157.1604,161.6276,140.913,-3.001,0.0
2018-01-05,158.6735,163.1837,141.3927,-2.067,0.0
2018-01-08,157.6295,162.11,141.503,-2.711,0.0
2018-01-09,157.2786,161.7492,141.484,-2.928,-0.013
2018-01-10,157.3087,161.7801,141.295,-2.909,-0.147
2018-01-11,157.1249,161.5911,141.8992,-3.023,0.0
2018-01-12,158.1735,162.6696,142.5538,-2.376,0.0
2018-01-16,156.5932,161.0443,142.354,-3.351,-0.14
2018-01-17,157.144,161.6107,143.0526,-3.011,0.0
2018-01-18,157.1987,161.667,142.8294,-2.977,-0.156
2018-01-19,157.5831,162.0623,143.0934,-2.74,0.0
2018-01-22,157.9184,162.4071,143.6847,-2.533,0.0
2018-01-23,158.3154,162.8154,144.0799,-2.288,0.0
2018-01-24,158.6411,163.1504,144.1165,-2.087,0.0
2018-01-25,158.465,162.9692,144.1861,-2.196,0.0
2018-01-26,159.4616,163.9942,145.0665,-1.581,0.0
2018-01-29,158.7368,163.2488,144.2687,-2.028,-0.55
2018-01-30,157.1946,161.6628,143.2526,-2.98,-1.25
2018-01-31,157.4292,161.904,143.3649,-2.835,-1.173
2018-02-01,156.6131,161.0648,143.1286,-3.339,-1.336
2018-02-02,154.3913,158.7798,141.0627,-4.71,-2.76
2018-02-05,150.3259,154.5988,137.7814,-7.219,-5.022
2018-02-06,152.1711,156.4964,139.2908,-6.08,-3.981
2018-02-07,150.9581,155.249,138.3506,-6.829,-4.63
2018-02-08,148.4817,152.7022,135.4672,-8.357,-6.617
2018-02-09,149.7376,153.9938,136.4148,-7.582,-5.964
2018-02-12,150.9784,155.2698,137.561,-6.816,-5.174
2018-02-13,151.184,155.4813,137.7953,-6.69,-5.012
2018-02-14,153.1233,157.4758,138.8399,-5.493,-4.292
2018-02-15,154.6624,159.0586,139.8743,-4.543,-3.579
2018-02-16,154.596,158.9904,140.0231,-4.584,-3.477
2018-02-20,154.6288,159.024,139.3139,-4.563,-3.966
2018-02-21,153.8549,158.2281,138.742,-5.041,-4.36
2018-02-22,153.6526,158.0201,139.0063,-5.166,-4.178
2018-02-23,155.2784,159.6922,140.3863,-4.162,-3.226
2018-02-26,156.2502,160.6915,141.2908,-3.563,-2.603
2018-02-27,155.043,159.4501,139.943,-4.308,-3.532
2018-02-28,154.0191,158.397,139.0563,-4.94,-4.143
2018-03-01,153.3149,157.6728,138.1119,-5.374,-4.794
2018-03-02,153.8791,158.253,138.3852,-5.026,-4.606
2018-03-05,154.8469,159.2483,139.109,-4.429,-4.107
2018-03-06,154.9019,159.3049,139.4837,-4.395,-3.848
2018-03-07,154.3917,158.7803,139.4156,-4.71,-3.895
2018-03-08,154.4031,158.7919,139.8021,-4.703,-3.629
2018-03-09,155.7172,160.1434,140.9891,-3.892,-2.811
2018-03-12,155.7961,160.2246,141.0363,-3.843,-2.778
2018-03-13,155.1074,159.5163,140.4648,-4.268,-3.172
2018-03-14,154.5325,158.9251,140.3506,-4.623,-3.251
2018-03-15,154.3296,158.7163,140.2637,-4.748,-3.311
2018-03-16,154.2548,158.6394,140.2208,-4.794,-3.34
2018-03-19,153.2007,157.5554,139.1662,-5.445,-4.067
2018-03-20,153.5555,157.9203,139.2859,-5.226,-3.985
2018-03-21,153.761,158.1316,139.2326,-5.099,-4.022
2018-03-22,151.6678,155.9788,137.3046,-6.391,-5.351
2018-03-23,150.2609,154.532,135.8273,-7.259,-6.369
2018-03-26,152.0996,156.4229,137.839,-6.124,-4.982
2018-03-27,150.3816,154.6561,136.7609,-7.185,-5.725
