date,VOO,QQQ,VEA,IEMG,SGOV,IEF,SCHP,DBMF,SGOL,BITB,CAOS,VXUS,BND
2013-03-14,0.532359,0.335134,1.089017,0.449754,0.0,0.028343,0.138912,-0.243064,0.044683,,0.0,0.788894,0.036099
2013-03-15,-0.139363,-0.277995,0.08079,-0.856498,0.0,0.349331,0.156127,0.024369,0.17865,,0.0,-0.123588,0.120258
2013-03-18,-0.544244,-0.218992,-1.103344,-1.119219,-0.021787,0.329166,0.294321,0.292323,0.878922,,-0.021787,-0.907417,0.192299
2013-03-19,-0.238526,-0.190144,-0.299318,-0.77439,0.0,0.309506,0.051849,-0.291471,0.448261,,0.0,-0.437023,0.059985
2013-03-20,0.689193,0.703472,0.682318,0.720436,0.0,-0.383302,-0.310635,-0.048746,-0.408545,,0.0,0.794336,-0.095901
2013-03-21,-0.810185,-1.1352,-0.840333,-1.033195,0.0,0.262767,0.155829,-0.414333,0.511198,,0.0,-0.912498,0.02402
2013-03-22,0.72867,0.971616,0.908864,0.321232,0.021792,0.037407,0.05181,0.048959,-0.433249,,0.021792,0.723973,0.095963
2013-03-25,-0.280941,-0.364518,-1.306139,-0.120092,-0.021787,0.07491,0.051792,0.17123,-0.189195,,-0.021787,-0.875016,-0.012039
2013-03-26,0.746606,0.54141,0.57901,1.3224,0.021792,0.102799,0.069085,0.244218,-0.315911,,0.021792,0.609492,0.035961
2013-03-27,-0.055944,0.131064,-0.493427,0.197715,-0.021787,0.429529,0.258833,0.0,0.36128,,-0.021787,-0.208919,0.203713
2013-03-28,0.22388,0.247056,0.358146,0.177623,0.021792,-0.18594,-0.137747,0.609009,-0.555762,,0.021792,0.418666,0.012032
2013-04-01,-0.27919,-0.68143,-1.180359,-0.925908,-0.021787,0.265877,0.344707,0.266331,0.146067,,-0.021787,-0.917192,0.091024
2013-04-02,0.489915,0.788295,1.055566,0.079552,0.021792,-0.195459,-0.188943,0.096625,-1.445873,,0.021792,0.441757,0.012067
2013-04-03,-1.002932,-0.912481,-0.467305,-1.072908,-0.021787,0.41957,0.240888,-0.554902,-1.14536,,-0.021787,-0.670306,0.059944
2013-04-04,0.393957,0.029202,0.883719,-0.261125,0.0,0.39918,0.429137,0.315367,-0.2864,,0.0,0.611585,0.28763
2013-04-05,-0.392411,-0.832954,-0.437965,-0.241619,0.021792,0.31436,0.410176,0.314388,1.69724,,0.021792,-0.503057,0.274701
2013-04-08,0.619095,0.530501,0.329946,0.040357,0.0,-0.322641,-0.340455,0.096455,-0.391558,,0.0,0.105388,-0.047709
2013-04-09,0.363571,0.67423,0.411065,0.8878,0.0,0.03709,-0.222013,-0.457631,0.760407,,0.0,0.610274,-0.107273
2013-04-10,1.226167,1.951093,1.419196,0.979988,0.0,-0.416021,-0.445041,0.387128,-1.688411,,0.0,1.401353,-0.190957
2013-04-11,0.330402,-0.042838,0.780451,0.0,-0.021787,0.11141,0.257897,-0.36153,0.156129,,-0.021787,0.433194,0.047841
2013-04-12,-0.219523,-0.071411,-0.133529,-1.188353,0.021792,0.556317,0.291541,0.048384,-4.734997,,0.021792,-0.492955,0.238989
2013-04-15,-2.282451,-1.973135,-2.085588,-2.545595,0.0,0.221247,0.136811,0.483562,-8.713438,,0.0,-2.414865,0.107385
2013-04-16,1.407097,1.327315,1.447285,2.241885,0.0,-0.285211,-0.153654,-0.384979,1.1502,,0.0,1.861252,-0.023909
2013-04-17,-1.470808,-1.957679,-2.045728,-1.508741,0.0,0.184551,-0.068454,0.048294,0.00738,,0.0,-2.221751,0.047657
2013-04-18,-0.81676,-1.380099,-0.247336,0.081702,-0.021787,0.05525,-0.718766,0.289738,1.114885,,-0.021787,-0.063694,0.059537
2013-04-19,1.064838,1.369634,0.688705,1.448967,0.021792,-0.05522,0.413646,0.216667,0.861629,,0.021792,1.062444,-0.083218
2013-04-22,0.449559,1.028055,0.492506,0.46267,0.0,0.05525,0.257572,0.168126,1.737499,,0.0,0.231269,0.130933
2013-04-23,1.062946,0.959457,1.388485,0.440517,0.0,-0.064435,0.05134,0.215843,-0.704476,,0.0,1.132832,-0.023812
2013-04-24,0.027679,-0.043233,0.859292,0.358891,0.0,0.04609,0.188205,0.0,1.08212,,0.0,0.726002,-0.023778
2013-04-25,0.442751,0.533024,0.559101,0.734993,-0.021787,-0.11045,0.0,-0.33501,2.353781,,-0.021787,0.535397,-0.059501
2013-04-26,-0.220406,-0.315265,0.052958,-0.709923,0.0,0.359494,0.307532,0.120034,-0.512574,,0.0,0.061431,0.131062
2013-04-29,0.648818,0.919954,1.164304,0.993035,0.0,-0.036825,-0.153226,-0.335733,0.967764,,0.0,1.064508,0.083119
2013-04-30,0.315465,0.726404,0.261625,1.219278,0.0,-0.01833,-0.119424,-0.384979,0.324093,,0.0,0.567142,0.0
2013-05-01,-0.902376,-0.466621,-0.75662,-1.010291,0.0,0.326637,-0.012017,0.62801,-1.127222,,0.0,-0.785523,0.169019
2013-05-02,0.89678,1.264367,0.315461,0.804704,0.021792,0.0,-0.153801,-0.744129,0.52833,,0.021792,0.487263,0.023753
2013-05-03,0.943521,1.178437,1.205461,0.837238,-0.021787,-0.852882,-0.719087,-0.362748,0.159047,,-0.021787,0.949464,-0.475155
2013-05-06,0.311582,0.388255,-0.077699,0.019328,0.0,-0.129472,-0.034456,0.291272,0.013807,,0.0,-0.10007,-0.01193
2013-05-07,0.513165,-0.055232,0.259155,0.772186,0.0,-0.138872,-0.068991,-0.169427,-1.214964,,0.0,0.380605,-0.09556
2013-05-08,0.523952,0.483682,1.033882,0.670483,0.021792,0.120508,-0.207116,0.072735,1.481481,,0.021792,1.137486,0.095651
2013-05-09,-0.294036,-0.137562,-0.946581,-0.780193,0.0,-0.018487,0.0173,-0.363389,-1.122436,,0.0,-1.065472,-0.155112
2013-05-10,0.348576,0.605994,0.051658,-0.70964,-0.021787,-0.565193,-0.294033,0.170209,-0.877501,,-0.021787,0.159544,-0.251108
2013-05-13,-0.013387,0.123195,0.0,-0.656738,0.021792,-0.177008,-0.2949,-0.315533,-0.878241,,0.021792,-0.238952,-0.10789
2013-05-14,1.055457,0.519558,0.361378,0.408302,-0.021787,-0.401377,-0.400169,0.316532,-0.396936,,-0.021787,0.239524,-0.191966
2013-05-15,0.568479,0.204028,0.33438,0.077462,0.0,0.262489,0.0,0.461172,-2.298605,,0.0,0.179211,0.120197
2013-05-16,-0.46009,-0.108594,-0.820296,-0.328946,0.0,0.476691,0.279557,-0.265772,-0.429747,,0.0,-0.715572,0.144063
2013-05-17,0.950859,0.964822,0.82708,0.31062,0.021792,-0.53961,-0.505237,0.024234,-2.253106,,0.021792,0.560568,-0.215837
2013-05-20,0.0,-0.148055,0.512649,0.309679,-0.021787,-0.074839,-0.0175,-0.242194,3.105822,,-0.021787,0.776418,-0.023981
2013-05-21,0.13082,0.107776,0.153068,0.038573,0.021792,0.262122,0.262664,0.315616,-1.647675,,0.021792,0.059336,0.096141
2013-05-22,-0.666337,-0.875146,-0.891271,-1.118624,0.0,-0.793502,-0.925612,-0.48405,-0.708485,,0.0,-1.046462,-0.336234
2013-05-23,-0.355075,-0.23091,-1.515907,-0.780158,0.0,0.103477,-0.017573,0.04865,2.01427,,0.0,-1.057427,-0.012036
2013-05-24,-0.132025,-0.054466,-0.782694,-0.648732,0.0,0.037686,0.070493,0.121542,-0.641168,,0.0,-0.887298,0.012037
2013-05-28,0.713699,0.653839,0.184021,0.415514,-0.021787,-1.174643,-0.880905,-0.509838,-0.212659,,-0.021787,0.122083,-0.554185
2013-05-29,-0.761149,-0.473644,-0.866112,-0.886696,0.021792,0.408808,-0.017767,-0.073214,0.999417,,0.021792,-0.731591,0.084793
2013-05-30,0.436417,0.530344,0.476582,-0.19883,-0.021787,0.009527,-0.355561,0.048852,1.367868,,-0.021787,0.409433,-0.084722
2013-05-31,-1.461508,-0.919766,-2.002633,-1.952179,0.021792,-0.274624,0.0,-0.390529,-2.074365,,0.021792,-2.120312,-0.169668
2013-06-03,0.521126,0.177438,0.6722,1.422187,0.0,0.144491,0.107223,-0.857633,1.942391,,0.0,0.979002,-0.091162
